agent,perturbation,seed,viability,survival_steps,survived,collected,hazards_hit,final_energy,calibrations_env,scans_env,contradictions,calibrations_agent,scans_agent,repairs,r_global_mean,r_self_mean,r_sensor_mean,r_map_mean
C_scalar_mirror_reliability,control,11142,256.0,118,0,12,0,0.0,0,0,0.6666666666666669,0,0,0,0.9993879472693032,0.9993879472693032,0.9993879472693032,0.9993879472693032
C_scalar_mirror_reliability,control,11143,287.78,170,1,5,0,24.0,0,0,0.5854700854700855,0,0,0,0.9993765711412771,0.9993765711412771,0.9993765711412771,0.9993765711412771
C_scalar_mirror_reliability,control,11144,379.72,170,1,12,0,76.0,0,0,0.9743589743589746,0,0,0,0.9993941679235796,0.9993941679235796,0.9993941679235796,0.9993941679235796
C_scalar_mirror_reliability,control,11145,242.22,170,1,1,0,26.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11146,259.5,156,0,9,0,0.0,0,0,0.8076923076923078,0,0,0,0.9994466359850975,0.9994466359850975,0.9994466359850975,0.9994466359850975
C_scalar_mirror_reliability,control,11147,322.72,170,1,8,0,26.0,0,0,0.7521367521367522,0,0,0,0.9995575666163901,0.9995575666163901,0.9995575666163901,0.9995575666163901
C_scalar_mirror_reliability,control,11148,287.12,170,1,5,0,21.0,0,0,0.5854700854700855,0,0,0,0.9996229260935143,0.9996229260935143,0.9996229260935143,0.9996229260935143
C_scalar_mirror_reliability,control,11149,357.22,170,1,11,0,26.0,0,0,0.918803418803419,0,0,0,0.9993288084464556,0.9993288084464556,0.9993288084464556,0.9993288084464556
C_scalar_mirror_reliability,control,11150,264.56,170,1,3,0,23.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11151,288.0,170,1,5,0,25.0,0,0,0.2777777777777778,0,0,0,0.9996405228758171,0.9996405228758171,0.9996405228758171,0.9996405228758171
C_scalar_mirror_reliability,control,11152,268.0,130,0,12,0,0.0,0,0,0.6666666666666669,0,0,0,0.9994871794871795,0.9994871794871795,0.9994871794871795,0.9994871794871795
C_scalar_mirror_reliability,control,11153,264.67,170,1,3,0,23.5,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11154,310.67,170,1,7,0,23.5,0,0,0.38888888888888895,0,0,0,0.9997058823529411,0.9997058823529411,0.9997058823529411,0.9997058823529411
C_scalar_mirror_reliability,control,11155,242.0,170,1,1,0,25.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11156,242.22,170,1,1,0,26.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11157,287.34,170,1,5,0,22.0,0,0,0.2777777777777778,0,0,0,0.9998366013071895,0.9998366013071895,0.9998366013071895,0.9998366013071895
C_scalar_mirror_reliability,control,11158,234.0,119,0,10,0,0.0,0,0,0.5555555555555557,0,0,0,0.9994864612511671,0.9994864612511671,0.9994864612511671,0.9994864612511671
C_scalar_mirror_reliability,control,11159,228.0,113,0,10,0,0.0,0,0,0.5555555555555557,0,0,0,0.9994100294985251,0.9994100294985251,0.9994100294985251,0.9994100294985251
C_scalar_mirror_reliability,control,11160,311.44,170,1,7,0,27.0,0,0,0.38888888888888895,0,0,0,0.9997385620915032,0.9997385620915032,0.9997385620915032,0.9997385620915032
C_scalar_mirror_reliability,control,11161,252.4,170,1,2,0,20.0,0,0,0.1111111111111111,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11162,298.4,170,1,6,0,20.0,0,0,0.33333333333333337,0,0,0,0.9997712418300654,0.9997712418300654,0.9997712418300654,0.9997712418300654
C_scalar_mirror_reliability,control,11163,314.08,170,1,7,0,39.0,0,0,0.8504273504273505,0,0,0,0.9994670688788336,0.9994670688788336,0.9994670688788336,0.9994670688788336
C_scalar_mirror_reliability,control,11164,263.9,170,1,3,0,20.0,0,0,0.16666666666666666,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11165,357.0,170,1,11,0,25.0,0,0,0.6111111111111113,0,0,0,0.9995751633986928,0.9995751633986928,0.9995751633986928,0.9995751633986928
C_scalar_mirror_reliability,control,11166,253.17,170,1,2,0,23.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11167,345.28,170,1,10,0,24.0,0,0,0.5555555555555557,0,0,0,0.9996405228758171,0.9996405228758171,0.9996405228758171,0.9996405228758171
C_scalar_mirror_reliability,control,11168,264.67,170,1,3,0,23.5,0,0,0.3205128205128205,0,0,0,0.9998114630467573,0.9998114630467573,0.9998114630467573,0.9998114630467573
C_scalar_mirror_reliability,control,11169,252.4,170,1,2,0,20.0,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11170,379.72,170,1,12,0,76.0,0,0,0.9743589743589746,0,0,0,0.9992305178481649,0.9992305178481649,0.9992305178481649,0.9992305178481649
C_scalar_mirror_reliability,control,11171,253.61,170,1,2,0,25.5,0,0,0.26495726495726496,0,0,0,0.9998441427853192,0.9998441427853192,0.9998441427853192,0.9998441427853192
C_scalar_mirror_reliability,control,11172,287.67,170,1,5,0,23.5,0,0,0.2777777777777778,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11173,311.11,170,1,7,0,25.5,0,0,0.38888888888888895,0,0,0,0.9997712418300654,0.9997712418300654,0.9997712418300654,0.9997712418300654
C_scalar_mirror_reliability,control,11174,288.22,170,1,5,0,26.0,0,0,0.2777777777777778,0,0,0,0.9998366013071895,0.9998366013071895,0.9998366013071895,0.9998366013071895
C_scalar_mirror_reliability,control,11175,242.0,170,1,1,0,25.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11176,321.18,170,1,8,0,19.0,0,0,0.9059829059829061,0,0,0,0.9994670688788336,0.9994670688788336,0.9994670688788336,0.9994670688788336
C_scalar_mirror_reliability,control,11177,265.22,170,1,3,0,26.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11178,253.17,170,1,2,0,23.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11179,135.0,89,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,0.9996878901373284,0.9996878901373284,0.9996878901373284,0.9996878901373284
C_scalar_mirror_reliability,control,11180,264.78,170,1,3,0,24.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11181,299.83,170,1,6,0,26.5,0,0,0.33333333333333337,0,0,0,0.9997712418300654,0.9997712418300654,0.9997712418300654,0.9997712418300654
C_scalar_mirror_reliability,control,11182,108.0,85,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11183,334.44,170,1,9,0,27.0,0,0,0.5000000000000001,0,0,0,0.9997058823529411,0.9997058823529411,0.9997058823529411,0.9997058823529411
C_scalar_mirror_reliability,control,11184,379.72,170,1,12,0,76.0,0,0,0.6666666666666669,0,0,0,0.9995751633986928,0.9995751633986928,0.9995751633986928,0.9995751633986928
C_scalar_mirror_reliability,control,11185,117.5,83,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,0.9997991967871486,0.9997991967871486,0.9997991967871486,0.9997991967871486
C_scalar_mirror_reliability,control,11186,288.22,170,1,5,0,26.0,0,0,0.5854700854700855,0,0,0,0.9996556058320765,0.9996556058320765,0.9996556058320765,0.9996556058320765
C_scalar_mirror_reliability,control,11187,276.94,170,1,4,0,27.0,0,0,0.2222222222222222,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11188,121.0,98,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,0.9998866213151928,0.9998866213151928,0.9998866213151928,0.9998866213151928
C_scalar_mirror_reliability,control,11189,310.78,170,1,7,0,24.0,0,0,0.6965811965811967,0,0,0,0.9995575666163901,0.9995575666163901,0.9995575666163901,0.9995575666163901
C_scalar_mirror_reliability,control,11190,167.0,98,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,0.9996598639455783,0.9996598639455783,0.9996598639455783,0.9996598639455783
C_scalar_mirror_reliability,control,11191,379.72,170,1,12,0,76.0,0,0,0.9743589743589746,0,0,0,0.9994268476621417,0.9994268476621417,0.9994268476621417,0.9994268476621417
C_scalar_mirror_reliability,control,11192,167.0,98,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,0.9994897959183674,0.9994897959183674,0.9994897959183674,0.9994897959183674
C_scalar_mirror_reliability,control,11193,252.62,170,1,2,0,21.0,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11194,333.78,170,1,9,0,24.0,0,0,0.5000000000000001,0,0,0,0.9997058823529411,0.9997058823529411,0.9997058823529411,0.9997058823529411
C_scalar_mirror_reliability,control,11195,356.12,170,1,11,0,21.0,0,0,0.6111111111111113,0,0,0,0.9996078431372549,0.9996078431372549,0.9996078431372549,0.9996078431372549
C_scalar_mirror_reliability,control,11196,299.17,170,1,6,0,23.5,0,0,0.33333333333333337,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11197,194.5,114,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,0.9996588693957115,0.9996588693957115,0.9996588693957115,0.9996588693957115
C_scalar_mirror_reliability,control,11198,276.17,170,1,4,0,23.5,0,0,0.2222222222222222,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11199,357.0,170,1,11,0,25.0,0,0,0.6111111111111113,0,0,0,0.9995424836601307,0.9995424836601307,0.9995424836601307,0.9995424836601307
C_scalar_mirror_reliability,control,11200,345.72,170,1,10,0,26.0,0,0,0.5555555555555557,0,0,0,0.9995751633986928,0.9995751633986928,0.9995751633986928,0.9995751633986928
C_scalar_mirror_reliability,control,11201,253.17,170,1,2,0,23.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11202,253.72,170,1,2,0,26.0,0,0,0.1111111111111111,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11203,263.9,170,1,3,0,20.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11204,163.0,94,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,0.9995271867612292,0.9995271867612292,0.9995271867612292,0.9995271867612292
C_scalar_mirror_reliability,control,11205,135.0,89,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,0.9997503121098626,0.9997503121098626,0.9997503121098626,0.9997503121098626
C_scalar_mirror_reliability,control,11206,345.61,170,1,10,0,25.5,0,0,0.8632478632478634,0,0,0,0.999492207139266,0.999492207139266,0.999492207139266,0.999492207139266
C_scalar_mirror_reliability,control,11207,253.39,170,1,2,0,24.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11208,276.06,170,1,4,0,23.0,0,0,0.2222222222222222,0,0,0,0.9998366013071895,0.9998366013071895,0.9998366013071895,0.9998366013071895
C_scalar_mirror_reliability,control,11209,276.94,170,1,4,0,27.0,0,0,0.2222222222222222,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11210,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11211,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11212,227.0,112,0,10,0,0.0,0,0,0.5555555555555557,0,0,0,0.999454365079365,0.999454365079365,0.999454365079365,0.999454365079365
C_scalar_mirror_reliability,control,11213,265.0,170,1,3,0,25.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11214,252.95,170,1,2,0,22.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11215,252.4,170,1,2,0,20.0,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11216,322.06,170,1,8,0,23.0,0,0,0.44444444444444453,0,0,0,0.9996405228758171,0.9996405228758171,0.9996405228758171,0.9996405228758171
C_scalar_mirror_reliability,control,11217,276.39,170,1,4,0,24.5,0,0,0.2222222222222222,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11218,264.34,170,1,3,0,22.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11219,310.56,170,1,7,0,23.0,0,0,0.6965811965811967,0,0,0,0.9995902463549522,0.9995902463549522,0.9995902463549522,0.9995902463549522
C_scalar_mirror_reliability,control,11220,321.84,170,1,8,0,22.0,0,0,0.7521367521367522,0,0,0,0.9995248868778281,0.9995248868778281,0.9995248868778281,0.9995248868778281
C_scalar_mirror_reliability,control,11221,276.94,170,1,4,0,27.0,0,0,0.2222222222222222,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11222,310.78,170,1,7,0,24.0,0,0,0.6965811965811967,0,0,0,0.9995902463549522,0.9995902463549522,0.9995902463549522,0.9995902463549522
C_scalar_mirror_reliability,control,11223,276.28,170,1,4,0,24.0,0,0,0.2222222222222222,0,0,0,0.9998366013071895,0.9998366013071895,0.9998366013071895,0.9998366013071895
C_scalar_mirror_reliability,control,11224,378.18,170,1,12,0,69.0,0,0,1.2820512820512822,0,0,0,0.9992131724484666,0.9992131724484666,0.9992131724484666,0.9992131724484666
C_scalar_mirror_reliability,control,11225,197.0,105,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,0.9994708994708995,0.9994708994708995,0.9994708994708995,0.9994708994708995
C_scalar_mirror_reliability,control,11226,288.88,170,1,5,0,29.0,0,0,0.7393162393162394,0,0,0,0.9995651080945198,0.9995651080945198,0.9995651080945198,0.9995651080945198
C_scalar_mirror_reliability,control,11227,356.67,170,1,11,0,23.5,0,0,0.6111111111111113,0,0,0,0.9996078431372549,0.9996078431372549,0.9996078431372549,0.9996078431372549
C_scalar_mirror_reliability,control,11228,180.5,100,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,0.9996111111111111,0.9996111111111111,0.9996111111111111,0.9996111111111111
C_scalar_mirror_reliability,control,11229,253.06,170,1,2,0,23.0,0,0,0.26495726495726496,0,0,0,0.9998441427853192,0.9998441427853192,0.9998441427853192,0.9998441427853192
C_scalar_mirror_reliability,control,11230,252.84,170,1,2,0,22.0,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11231,298.95,170,1,6,0,22.5,0,0,0.33333333333333337,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11232,264.78,170,1,3,0,24.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11233,334.0,170,1,9,0,25.0,0,0,0.5000000000000001,0,0,0,0.9996732026143792,0.9996732026143792,0.9996732026143792,0.9996732026143792
C_scalar_mirror_reliability,control,11234,309.9,170,1,7,0,20.0,0,0,0.5427350427350428,0,0,0,0.9996153846153847,0.9996153846153847,0.9996153846153847,0.9996153846153847
C_scalar_mirror_reliability,control,11235,246.0,154,0,8,0,0.0,0,0,0.7521367521367522,0,0,0,0.9994033744033745,0.9994033744033745,0.9994033744033745,0.9994033744033745
C_scalar_mirror_reliability,control,11236,311.22,170,1,7,0,26.0,0,0,0.38888888888888895,0,0,0,0.9997385620915032,0.9997385620915032,0.9997385620915032,0.9997385620915032
C_scalar_mirror_reliability,control,11237,253.17,170,1,2,0,23.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11238,276.28,170,1,4,0,24.0,0,0,0.2222222222222222,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11239,299.17,170,1,6,0,23.5,0,0,0.33333333333333337,0,0,0,0.9997385620915032,0.9997385620915032,0.9997385620915032,0.9997385620915032
C_scalar_mirror_reliability,control,11240,345.5,170,1,10,0,25.0,0,0,0.5555555555555557,0,0,0,0.9996405228758171,0.9996405228758171,0.9996405228758171,0.9996405228758171
C_scalar_mirror_reliability,control,11241,379.72,170,1,12,0,76.0,0,0,0.6666666666666669,0,0,0,0.9996078431372549,0.9996078431372549,0.9996078431372549,0.9996078431372549
C_scalar_mirror_reliability,control,11242,120.5,86,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,0.9998062015503876,0.9998062015503876,0.9998062015503876,0.9998062015503876
C_scalar_mirror_reliability,control,11243,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11244,271.0,133,0,12,0,0.0,0,0,0.6666666666666669,0,0,0,0.999498746867168,0.999498746867168,0.999498746867168,0.999498746867168
C_scalar_mirror_reliability,control,11245,344.84,170,1,10,0,22.0,0,0,0.5555555555555557,0,0,0,0.9996732026143792,0.9996732026143792,0.9996732026143792,0.9996732026143792
C_scalar_mirror_reliability,control,11246,250.0,158,0,8,0,0.0,0,0,0.7521367521367522,0,0,0,0.999523964080926,0.999523964080926,0.999523964080926,0.999523964080926
C_scalar_mirror_reliability,control,11247,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11248,186.5,106,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,0.9995807127882599,0.9995807127882599,0.9995807127882599,0.9995807127882599
C_scalar_mirror_reliability,control,11249,299.5,170,1,6,0,25.0,0,0,0.33333333333333337,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11250,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11251,264.34,170,1,3,0,22.0,0,0,0.16666666666666666,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11252,276.5,170,1,4,0,25.0,0,0,0.2222222222222222,0,0,0,0.9998366013071895,0.9998366013071895,0.9998366013071895,0.9998366013071895
C_scalar_mirror_reliability,control,11253,333.34,170,1,9,0,22.0,0,0,0.5000000000000001,0,0,0,0.9996732026143792,0.9996732026143792,0.9996732026143792,0.9996732026143792
C_scalar_mirror_reliability,control,11254,299.06,170,1,6,0,23.0,0,0,0.33333333333333337,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11255,158.0,89,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,0.9995006242197253,0.9995006242197253,0.9995006242197253,0.9995006242197253
C_scalar_mirror_reliability,control,11256,105.0,82,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,0.9998644986449865,0.9998644986449865,0.9998644986449865,0.9998644986449865
C_scalar_mirror_reliability,control,11257,264.78,170,1,3,0,24.0,0,0,0.16666666666666666,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11258,253.17,170,1,2,0,23.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11259,264.12,170,1,3,0,21.0,0,0,0.16666666666666666,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11260,286.9,170,1,5,0,20.0,0,0,0.2777777777777778,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11261,379.72,170,1,12,0,76.0,0,0,0.9743589743589746,0,0,0,0.9993941679235796,0.9993941679235796,0.9993941679235796,0.9993941679235796
C_scalar_mirror_reliability,control,11262,345.94,170,1,10,0,27.0,0,0,0.8632478632478634,0,0,0,0.999492207139266,0.999492207139266,0.999492207139266,0.999492207139266
C_scalar_mirror_reliability,control,11263,182.5,102,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,0.9995642701525054,0.9995642701525054,0.9995642701525054,0.9995642701525054
C_scalar_mirror_reliability,control,11264,242.0,170,1,1,0,25.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11265,311.44,170,1,7,0,27.0,0,0,0.38888888888888895,0,0,0,0.9997058823529411,0.9997058823529411,0.9997058823529411,0.9997058823529411
C_scalar_mirror_reliability,control,11266,354.8,170,1,11,0,15.0,0,0,0.918803418803419,0,0,0,0.9994595274007039,0.9994595274007039,0.9994595274007039,0.9994595274007039
C_scalar_mirror_reliability,control,11267,311.0,170,1,7,0,25.0,0,0,0.8504273504273505,0,0,0,0.9994017094017094,0.9994017094017094,0.9994017094017094,0.9994017094017094
C_scalar_mirror_reliability,control,11268,229.95,170,1,0,0,22.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11269,287.89,170,1,5,0,24.5,0,0,0.2777777777777778,0,0,0,0.9998366013071895,0.9998366013071895,0.9998366013071895,0.9998366013071895
C_scalar_mirror_reliability,control,11270,229.95,170,1,0,0,22.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11271,253.83,170,1,2,0,26.5,0,0,0.26495726495726496,0,0,0,0.9998441427853192,0.9998441427853192,0.9998441427853192,0.9998441427853192
C_scalar_mirror_reliability,control,11272,356.56,170,1,11,0,23.0,0,0,0.6111111111111113,0,0,0,0.9995424836601307,0.9995424836601307,0.9995424836601307,0.9995424836601307
C_scalar_mirror_reliability,control,11273,253.94,170,1,2,0,27.0,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11274,242.44,170,1,1,0,27.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11275,130.0,84,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,0.9996693121693122,0.9996693121693122,0.9996693121693122,0.9996693121693122
C_scalar_mirror_reliability,control,11276,242.44,170,1,1,0,27.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11277,299.94,170,1,6,0,27.0,0,0,0.33333333333333337,0,0,0,0.9997058823529411,0.9997058823529411,0.9997058823529411,0.9997058823529411
C_scalar_mirror_reliability,control,11278,288.44,170,1,5,0,27.0,0,0,0.2777777777777778,0,0,0,0.9998039215686274,0.9998039215686274,0.9998039215686274,0.9998039215686274
C_scalar_mirror_reliability,control,11279,197.0,105,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,0.9994179894179893,0.9994179894179893,0.9994179894179893,0.9994179894179893
C_scalar_mirror_reliability,control,11280,120.5,86,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,0.9998062015503876,0.9998062015503876,0.9998062015503876,0.9998062015503876
C_scalar_mirror_reliability,control,11281,322.39,170,1,8,0,24.5,0,0,0.44444444444444453,0,0,0,0.9997058823529411,0.9997058823529411,0.9997058823529411,0.9997058823529411
C_scalar_mirror_reliability,control,11282,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
C_scalar_mirror_reliability,control,11283,299.17,170,1,6,0,23.5,0,0,0.33333333333333337,0,0,0,0.9997712418300654,0.9997712418300654,0.9997712418300654,0.9997712418300654
C_scalar_mirror_reliability,control,11284,354.36,170,1,11,0,13.0,0,0,0.918803418803419,0,0,0,0.9994595274007039,0.9994595274007039,0.9994595274007039,0.9994595274007039
C_scalar_mirror_reliability,control,11285,328.94,170,1,9,0,2.0,0,0,0.8076923076923078,0,0,0,0.9995248868778281,0.9995248868778281,0.9995248868778281,0.9995248868778281
C_scalar_mirror_reliability,control,11286,264.56,170,1,3,0,23.0,0,0,0.16666666666666666,0,0,0,0.9999019607843136,0.9999019607843136,0.9999019607843136,0.9999019607843136
C_scalar_mirror_reliability,control,11287,253.17,170,1,2,0,23.5,0,0,0.1111111111111111,0,0,0,0.9999346405228757,0.9999346405228757,0.9999346405228757,0.9999346405228757
C_scalar_mirror_reliability,control,11288,321.84,170,1,8,0,22.0,0,0,0.7521367521367522,0,0,0,0.9993614881850176,0.9993614881850176,0.9993614881850176,0.9993614881850176
C_scalar_mirror_reliability,control,11289,276.17,170,1,4,0,23.5,0,0,0.2222222222222222,0,0,0,0.9998692810457517,0.9998692810457517,0.9998692810457517,0.9998692810457517
C_scalar_mirror_reliability,control,11290,242.22,170,1,1,0,26.0,0,0,0.05555555555555555,0,0,0,0.9999673202614379,0.9999673202614379,0.9999673202614379,0.9999673202614379
C_scalar_mirror_reliability,control,11291,356.56,170,1,11,0,23.0,0,0,0.918803418803419,0,0,0,0.9994268476621417,0.9994268476621417,0.9994268476621417,0.9994268476621417
C_scalar_mirror_reliability,control,11292,286.02,170,1,5,0,16.0,0,0,0.5854700854700855,0,0,0,0.9996556058320765,0.9996556058320765,0.9996556058320765,0.9996556058320765
C_scalar_mirror_reliability,control,11293,352.82,170,1,11,0,6.0,0,0,0.918803418803419,0,0,0,0.9994268476621417,0.9994268476621417,0.9994268476621417,0.9994268476621417
C_scalar_mirror_reliability,control,11294,275.62,170,1,4,0,21.0,0,0,0.2222222222222222,0,0,0,0.9998366013071895,0.9998366013071895,0.9998366013071895,0.9998366013071895
C_scalar_mirror_reliability,control,11295,186.0,94,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,0.999468085106383,0.999468085106383,0.999468085106383,0.999468085106383
C_scalar_mirror_reliability,control,11296,271.5,168,0,9,0,0.0,0,0,0.8076923076923078,0,0,0,0.9993945868945869,0.9993945868945869,0.9993945868945869,0.9993945868945869
C_scalar_mirror_reliability,control,11297,299.39,170,1,6,0,24.5,0,0,0.6410256410256411,0,0,0,0.9987626948215184,0.9987626948215184,0.9987626948215184,0.9987626948215184
