agent,condition,seed,survived,completed,survival_time,resources_collected,final_energy,damage,repair_spend,repair_count,relocalizations,calibrations,map_checks,unnecessary_repairs,contradictions,mean_self_error,viability
D_cost_sensitive_mirror,control,16749,1,1,22,4,138.0,0.0,0.0,0,0,0,0,0,0,0.0,164.7
D_cost_sensitive_mirror,control,16766,1,1,24,4,126.0,1.0,0.0,0,0,0,0,0,0,0.041666666666666664,150.9
D_cost_sensitive_mirror,control,16783,1,1,22,4,138.0,0.0,0.0,0,0,0,0,0,0,0.0,164.7
D_cost_sensitive_mirror,control,16800,1,1,32,4,128.0,0.0,0.0,0,0,0,0,0,0,0.0,173.2
D_cost_sensitive_mirror,control,16817,1,1,31,4,129.0,0.0,0.0,0,0,0,0,0,0,0.0,172.35
D_cost_sensitive_mirror,control,16834,1,1,32,4,128.0,0.0,0.0,0,0,0,0,0,0,0.0625,173.2
D_cost_sensitive_mirror,control,16851,1,1,26,4,134.0,0.0,0.0,0,0,0,0,0,0,0.038461538461538464,168.1
D_cost_sensitive_mirror,control,16868,1,1,30,4,130.0,0.0,0.0,0,0,0,0,0,0,0.03333333333333333,171.5
D_cost_sensitive_mirror,control,16885,1,1,28,4,132.0,0.0,0.0,0,0,0,0,0,0,0.03571428571428571,169.8
D_cost_sensitive_mirror,control,16902,1,1,36,4,121.0,0.0,4.0,1,1,0,0,0,2,0.19444444444444445,172.83
D_cost_sensitive_mirror,control,16919,1,1,29,4,131.0,0.0,0.0,0,0,0,0,0,0,0.06896551724137931,170.65
D_cost_sensitive_mirror,control,16936,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,2,0.8333333333333334,163.4
D_cost_sensitive_mirror,control,16953,1,1,41,4,89.0,3.0,0.0,0,0,0,0,0,2,0.43902439024390244,131.35
D_cost_sensitive_mirror,control,16970,1,1,21,4,139.0,0.0,0.0,0,0,0,0,0,0,0.047619047619047616,163.85
D_cost_sensitive_mirror,control,16987,1,1,28,4,132.0,0.0,0.0,0,0,0,0,0,0,0.03571428571428571,169.8
D_cost_sensitive_mirror,control,17004,1,1,23,4,137.0,0.0,0.0,0,0,0,0,0,0,0.08695652173913043,165.55
D_cost_sensitive_mirror,control,17021,1,1,30,4,130.0,0.0,0.0,0,0,0,0,0,0,0.06666666666666667,171.5
D_cost_sensitive_mirror,control,17038,1,1,45,4,115.0,0.0,0.0,0,0,0,0,0,0,0.08888888888888889,184.25
D_cost_sensitive_mirror,control,17055,1,1,29,4,131.0,0.0,0.0,0,0,0,0,0,0,0.0,170.65
D_cost_sensitive_mirror,control,17072,1,1,44,4,113.0,0.0,4.0,1,1,0,0,0,3,0.25,178.13
D_cost_sensitive_mirror,control,17089,1,1,34,4,126.0,0.0,0.0,0,0,0,0,0,0,0.029411764705882353,174.9
D_cost_sensitive_mirror,control,17106,1,1,40,4,120.0,0.0,0.0,0,0,0,0,0,0,0.075,180.0
D_cost_sensitive_mirror,control,17123,1,1,27,4,133.0,0.0,0.0,0,0,0,0,0,0,0.037037037037037035,168.95
D_cost_sensitive_mirror,control,17140,1,1,36,4,88.0,3.0,8.0,2,2,0,0,0,4,0.3333333333333333,122.56
D_cost_sensitive_mirror,control,17157,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,0,0.041666666666666664,166.4
D_cost_sensitive_mirror,control,17174,1,1,37,4,113.0,1.0,0.0,0,0,0,0,0,2,0.10810810810810811,158.95
D_cost_sensitive_mirror,control,17191,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,2,0.25,163.4
D_cost_sensitive_mirror,control,17208,1,1,39,4,121.0,0.0,0.0,0,0,0,0,0,0,0.02564102564102564,179.15
D_cost_sensitive_mirror,control,17225,1,1,32,4,125.0,0.0,4.0,1,1,0,0,0,2,0.28125,169.43
D_cost_sensitive_mirror,control,17242,1,1,27,4,133.0,0.0,0.0,0,0,0,0,0,0,0.037037037037037035,168.95
D_cost_sensitive_mirror,control,17259,1,1,23,4,137.0,0.0,0.0,0,0,0,0,0,2,0.2608695652173913,162.55
D_cost_sensitive_mirror,control,17276,1,1,27,4,133.0,0.0,0.0,0,0,0,0,0,2,0.4074074074074074,165.95
D_cost_sensitive_mirror,control,17293,1,1,38,4,122.0,0.0,0.0,0,0,0,0,0,4,0.15789473684210525,172.3
D_cost_sensitive_mirror,control,17310,1,1,20,4,140.0,0.0,0.0,0,0,0,0,0,2,0.45,160.0
D_cost_sensitive_mirror,control,17327,1,1,21,4,129.0,1.0,0.0,0,0,0,0,0,0,0.09523809523809523,148.35
D_cost_sensitive_mirror,control,17344,1,1,22,4,138.0,0.0,0.0,0,0,0,0,0,0,0.0,164.7
D_cost_sensitive_mirror,control,17361,1,1,35,4,125.0,0.0,0.0,0,0,0,0,0,0,0.0,175.75
D_cost_sensitive_mirror,control,17378,1,1,30,4,130.0,0.0,0.0,0,0,0,0,0,0,0.03333333333333333,171.5
D_cost_sensitive_mirror,control,17395,1,1,28,4,122.0,1.0,0.0,0,0,0,0,0,0,0.03571428571428571,154.3
D_cost_sensitive_mirror,control,17412,1,1,25,4,132.0,0.0,4.0,1,1,0,0,0,2,0.48,163.48000000000002
D_cost_sensitive_mirror,control,17429,1,1,37,4,123.0,0.0,0.0,0,0,0,0,0,0,0.0,177.45
D_cost_sensitive_mirror,control,17446,1,1,17,4,143.0,0.0,0.0,0,0,0,0,0,0,0.17647058823529413,160.45
D_cost_sensitive_mirror,control,17463,1,1,26,4,124.0,1.0,0.0,0,0,0,0,0,0,0.0,152.6
D_cost_sensitive_mirror,control,17480,1,1,15,4,145.0,0.0,0.0,0,0,0,0,0,0,0.06666666666666667,158.75
D_cost_sensitive_mirror,control,17497,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,0,0.041666666666666664,166.4
D_cost_sensitive_mirror,control,17514,1,1,28,4,132.0,0.0,0.0,0,0,0,0,0,0,0.07142857142857142,169.8
D_cost_sensitive_mirror,control,17531,1,1,25,4,135.0,0.0,0.0,0,0,0,0,0,0,0.08,167.25
D_cost_sensitive_mirror,control,17548,1,1,29,4,121.0,1.0,0.0,0,0,0,0,0,2,0.27586206896551724,152.15
D_cost_sensitive_mirror,control,17565,1,1,13,4,147.0,0.0,0.0,0,0,0,0,0,0,0.23076923076923078,157.05
D_cost_sensitive_mirror,control,17582,1,1,39,4,121.0,0.0,0.0,0,0,0,0,0,1,0.10256410256410256,177.65
D_cost_sensitive_mirror,control,17599,1,1,34,4,126.0,0.0,0.0,0,0,0,0,0,0,0.029411764705882353,174.9
D_cost_sensitive_mirror,control,17616,1,1,33,4,127.0,0.0,0.0,0,0,0,0,0,0,0.0,174.05
D_cost_sensitive_mirror,control,17633,1,1,42,4,118.0,0.0,0.0,0,0,0,0,0,0,0.07142857142857142,181.7
D_cost_sensitive_mirror,control,17650,1,1,24,4,126.0,1.0,0.0,0,0,0,0,0,0,0.08333333333333333,150.9
D_cost_sensitive_mirror,control,17667,1,1,27,4,123.0,1.0,0.0,0,0,0,0,0,4,0.9259259259259259,147.45
D_cost_sensitive_mirror,control,17684,1,1,18,4,142.0,0.0,0.0,0,0,0,0,0,0,0.0,161.3
D_cost_sensitive_mirror,control,17701,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,0,0.0,166.4
D_cost_sensitive_mirror,control,17718,1,1,28,4,122.0,1.0,0.0,0,0,0,0,0,0,0.07142857142857142,154.3
D_cost_sensitive_mirror,control,17735,1,1,32,4,128.0,0.0,0.0,0,0,0,0,0,2,0.15625,170.2
D_cost_sensitive_mirror,control,17752,1,1,27,4,133.0,0.0,0.0,0,0,0,0,0,0,0.037037037037037035,168.95
D_cost_sensitive_mirror,control,17769,1,1,38,4,122.0,0.0,0.0,0,0,0,0,0,0,0.02631578947368421,178.3
D_cost_sensitive_mirror,control,17786,1,1,23,4,137.0,0.0,0.0,0,0,0,0,0,0,0.043478260869565216,165.55
D_cost_sensitive_mirror,control,17803,1,1,25,4,135.0,0.0,0.0,0,0,0,0,0,0,0.04,167.25
D_cost_sensitive_mirror,control,17820,1,1,31,4,129.0,0.0,0.0,0,0,0,0,0,0,0.0967741935483871,172.35
D_cost_sensitive_mirror,control,17837,1,1,22,4,138.0,0.0,0.0,0,0,0,0,0,0,0.0,164.7
D_cost_sensitive_mirror,control,17854,1,1,18,4,142.0,0.0,0.0,0,0,0,0,0,0,0.05555555555555555,161.3
D_cost_sensitive_mirror,control,17871,1,1,36,4,124.0,0.0,0.0,0,0,0,0,0,0,0.1111111111111111,176.6
D_cost_sensitive_mirror,control,17888,1,1,18,4,142.0,0.0,0.0,0,0,0,0,0,0,0.0,161.3
D_cost_sensitive_mirror,control,17905,1,1,27,4,120.0,1.0,4.0,1,1,0,0,0,2,0.4074074074074074,149.68
D_cost_sensitive_mirror,control,17922,1,1,26,4,134.0,0.0,0.0,0,0,0,0,0,0,0.0,168.1
D_cost_sensitive_mirror,control,17939,1,1,38,4,122.0,0.0,0.0,0,0,0,0,0,0,0.05263157894736842,178.3
D_cost_sensitive_mirror,control,17956,1,1,28,4,132.0,0.0,0.0,0,0,0,0,0,0,0.03571428571428571,169.8
D_cost_sensitive_mirror,control,17973,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,4,0.5833333333333334,160.4
D_cost_sensitive_mirror,control,17990,1,1,26,4,114.0,2.0,0.0,0,0,0,0,0,0,0.15384615384615385,137.1
D_cost_sensitive_mirror,control,18007,1,1,39,4,111.0,1.0,0.0,0,0,0,0,0,0,0.02564102564102564,163.65
D_cost_sensitive_mirror,control,18024,1,1,29,4,131.0,0.0,0.0,0,0,0,0,0,2,0.10344827586206896,167.65
D_cost_sensitive_mirror,control,18041,1,1,15,4,145.0,0.0,0.0,0,0,0,0,0,0,0.0,158.75
D_cost_sensitive_mirror,control,18058,1,1,21,4,139.0,0.0,0.0,0,0,0,0,0,0,0.047619047619047616,163.85
D_cost_sensitive_mirror,control,18075,1,1,32,4,128.0,0.0,0.0,0,0,0,0,0,0,0.0,173.2
D_cost_sensitive_mirror,control,18092,1,1,30,4,120.0,1.0,0.0,0,0,0,0,0,2,0.16666666666666666,153.0
D_cost_sensitive_mirror,control,18109,1,1,33,4,117.0,1.0,0.0,0,0,0,0,0,2,0.15151515151515152,155.55
D_cost_sensitive_mirror,control,18126,1,1,32,4,118.0,1.0,0.0,0,0,0,0,0,0,0.0625,157.7
D_cost_sensitive_mirror,control,18143,1,1,26,4,134.0,0.0,0.0,0,0,0,0,0,0,0.0,168.1
D_cost_sensitive_mirror,control,18160,1,1,35,4,125.0,0.0,0.0,0,0,0,0,0,0,0.02857142857142857,175.75
D_cost_sensitive_mirror,control,18177,1,1,18,4,142.0,0.0,0.0,0,0,0,0,0,0,0.05555555555555555,161.3
D_cost_sensitive_mirror,control,18194,1,1,24,4,116.0,2.0,0.0,0,0,0,0,0,0,0.041666666666666664,135.4
D_cost_sensitive_mirror,control,18211,1,1,30,4,130.0,0.0,0.0,0,0,0,0,0,0,0.0,171.5
D_cost_sensitive_mirror,control,18228,1,1,29,4,121.0,1.0,0.0,0,0,0,0,0,2,0.3103448275862069,152.15
D_cost_sensitive_mirror,control,18245,1,1,29,4,131.0,0.0,0.0,0,0,0,0,0,0,0.06896551724137931,170.65
D_cost_sensitive_mirror,control,18262,1,1,27,4,133.0,0.0,0.0,0,0,0,0,0,0,0.07407407407407407,168.95
D_cost_sensitive_mirror,control,18279,1,1,29,4,121.0,1.0,0.0,0,0,0,0,0,1,0.10344827586206896,153.65
D_cost_sensitive_mirror,control,18296,1,1,32,4,118.0,1.0,0.0,0,0,0,0,0,0,0.0,157.7
D_cost_sensitive_mirror,control,18313,1,1,25,4,125.0,1.0,0.0,0,0,0,0,0,0,0.04,151.75
D_cost_sensitive_mirror,control,18330,1,1,29,4,131.0,0.0,0.0,0,0,0,0,0,0,0.034482758620689655,170.65
D_cost_sensitive_mirror,control,18347,1,1,21,4,139.0,0.0,0.0,0,0,0,0,0,0,0.09523809523809523,163.85
D_cost_sensitive_mirror,control,18364,1,1,20,4,140.0,0.0,0.0,0,0,0,0,0,0,0.05,163.0
D_cost_sensitive_mirror,control,18381,1,1,25,4,135.0,0.0,0.0,0,0,0,0,0,0,0.0,167.25
D_cost_sensitive_mirror,control,18398,1,1,34,4,126.0,0.0,0.0,0,0,0,0,0,0,0.058823529411764705,174.9
D_cost_sensitive_mirror,control,18415,1,1,38,4,122.0,0.0,0.0,0,0,0,0,0,0,0.0,178.3
D_cost_sensitive_mirror,control,18432,1,1,26,4,124.0,1.0,0.0,0,0,0,0,0,0,0.038461538461538464,152.6
D_cost_sensitive_mirror,control,18449,1,1,33,4,117.0,1.0,0.0,0,0,0,0,0,0,0.030303030303030304,158.55
D_cost_sensitive_mirror,control,18466,1,1,35,4,115.0,1.0,0.0,0,0,0,0,0,2,0.17142857142857143,157.25
D_cost_sensitive_mirror,control,18483,1,1,31,4,129.0,0.0,0.0,0,0,0,0,0,0,0.0967741935483871,172.35
D_cost_sensitive_mirror,control,18500,1,1,30,4,120.0,1.0,0.0,0,0,0,0,0,0,0.03333333333333333,156.0
D_cost_sensitive_mirror,control,18517,1,1,41,4,119.0,0.0,0.0,0,0,0,0,0,1,0.07317073170731707,179.35
D_cost_sensitive_mirror,control,18534,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,0,0.0,166.4
D_cost_sensitive_mirror,control,18551,1,1,19,4,141.0,0.0,0.0,0,0,0,0,0,0,0.0,162.15
D_cost_sensitive_mirror,control,18568,1,1,34,4,126.0,0.0,0.0,0,0,0,0,0,2,0.14705882352941177,171.9
D_cost_sensitive_mirror,control,18585,1,1,30,4,130.0,0.0,0.0,0,0,0,0,0,0,0.06666666666666667,171.5
D_cost_sensitive_mirror,control,18602,1,1,20,4,140.0,0.0,0.0,0,0,0,0,0,0,0.0,163.0
D_cost_sensitive_mirror,control,18619,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,0,0.041666666666666664,166.4
D_cost_sensitive_mirror,control,18636,1,1,37,4,113.0,1.0,0.0,0,0,0,0,0,0,0.05405405405405406,161.95
D_cost_sensitive_mirror,control,18653,1,1,30,4,130.0,0.0,0.0,0,0,0,0,0,2,0.43333333333333335,168.5
D_cost_sensitive_mirror,control,18670,1,1,27,4,133.0,0.0,0.0,0,0,0,0,0,0,0.0,168.95
D_cost_sensitive_mirror,control,18687,1,1,34,4,126.0,0.0,0.0,0,0,0,0,0,2,0.29411764705882354,171.9
D_cost_sensitive_mirror,control,18704,1,1,23,4,134.0,0.0,4.0,1,1,0,0,0,3,0.6956521739130435,160.28
D_cost_sensitive_mirror,control,18721,1,1,44,4,116.0,0.0,0.0,0,0,0,0,0,2,0.20454545454545456,180.4
D_cost_sensitive_mirror,control,18738,1,1,18,4,132.0,1.0,0.0,0,0,0,0,0,1,0.1111111111111111,144.3
D_cost_sensitive_mirror,control,18755,1,1,39,4,121.0,0.0,0.0,0,0,0,0,0,0,0.0,179.15
A_no_reliability,false_self_location,16381,1,1,73,4,67.0,2.0,0.0,0,0,0,0,0,0,2.3013698630136985,177.05
A_no_reliability,false_self_location,16398,1,1,65,4,65.0,3.0,0.0,0,0,0,0,0,0,2.646153846153846,154.75
A_no_reliability,false_self_location,16415,1,1,34,4,86.0,4.0,0.0,0,0,0,0,0,0,2.8529411764705883,112.9
A_no_reliability,false_self_location,16432,1,0,90,3,48.0,0.0,0.0,0,0,0,0,0,0,3.1555555555555554,175.2
A_no_reliability,false_self_location,16449,1,1,47,4,83.0,3.0,0.0,0,0,0,0,0,0,2.6595744680851063,139.45
A_no_reliability,false_self_location,16466,0,0,19,1,25.0,5.0,0.0,0,0,0,0,0,0,2.6315789473684212,-21.25
A_no_reliability,false_self_location,16483,1,1,31,4,89.0,4.0,0.0,0,0,0,0,0,0,3.064516129032258,110.35
A_no_reliability,false_self_location,16500,0,0,78,3,10.0,5.0,0.0,0,0,0,0,0,0,3.128205128205128,87.5
A_no_reliability,false_self_location,16517,0,0,31,3,57.0,5.0,0.0,0,0,0,0,0,0,2.7096774193548385,47.55
A_no_reliability,false_self_location,16534,1,1,33,4,107.0,2.0,0.0,0,0,0,0,0,0,1.5454545454545454,143.05
A_no_reliability,false_self_location,16551,1,1,55,4,85.0,2.0,0.0,0,0,0,0,0,0,2.7454545454545456,161.75
A_no_reliability,false_self_location,16568,0,0,30,2,36.0,5.0,0.0,0,0,0,0,0,0,3.6,17.400000000000006
A_no_reliability,false_self_location,16585,0,0,52,3,36.0,5.0,0.0,0,0,0,0,0,0,2.6346153846153846,65.4
A_no_reliability,false_self_location,16602,1,1,73,4,67.0,2.0,0.0,0,0,0,0,0,0,2.328767123287671,177.05
A_no_reliability,false_self_location,16619,1,1,33,4,87.0,4.0,0.0,0,0,0,0,0,0,2.515151515151515,112.05000000000001
A_no_reliability,false_self_location,16636,1,1,58,4,82.0,2.0,0.0,0,0,0,0,0,0,2.5,164.3
A_no_reliability,false_self_location,16653,0,0,56,2,10.0,5.0,0.0,0,0,0,0,0,0,3.125,39.5
A_no_reliability,false_self_location,16670,0,0,25,1,19.0,5.0,0.0,0,0,0,0,0,0,3.64,-16.15
A_no_reliability,false_self_location,16687,1,1,87,4,53.0,2.0,0.0,0,0,0,0,0,0,2.735632183908046,188.95
A_no_reliability,false_self_location,16704,1,1,57,4,73.0,3.0,0.0,0,0,0,0,0,0,2.526315789473684,147.95
A_no_reliability,false_self_location,16721,1,1,46,4,84.0,3.0,0.0,0,0,0,0,0,0,3.4782608695652173,138.6
A_no_reliability,false_self_location,16738,0,0,72,3,16.0,5.0,0.0,0,0,0,0,0,0,2.736111111111111,82.4
A_no_reliability,false_self_location,16755,0,0,70,2,-4.0,5.0,0.0,0,0,0,0,0,0,2.914285714285714,52.0
A_no_reliability,false_self_location,16772,0,0,30,3,58.0,5.0,0.0,0,0,0,0,0,0,3.3666666666666667,46.7
A_no_reliability,false_self_location,16789,1,1,47,4,93.0,2.0,0.0,0,0,0,0,0,0,2.3404255319148937,154.95
A_no_reliability,false_self_location,16806,1,1,52,4,78.0,3.0,0.0,0,0,0,0,0,0,3.019230769230769,143.7
A_no_reliability,false_self_location,16823,1,1,52,4,98.0,1.0,0.0,0,0,0,0,0,0,2.173076923076923,174.7
A_no_reliability,false_self_location,16840,1,1,50,4,110.0,0.0,0.0,0,0,0,0,0,0,2.86,188.5
A_no_reliability,false_self_location,16857,1,1,48,4,112.0,0.0,0.0,0,0,0,0,0,0,2.7083333333333335,186.8
A_no_reliability,false_self_location,16874,1,0,90,3,18.0,3.0,0.0,0,0,0,0,0,0,2.811111111111111,128.7
A_no_reliability,false_self_location,16891,0,0,32,2,34.0,5.0,0.0,0,0,0,0,0,0,3.1875,19.099999999999994
A_no_reliability,false_self_location,16908,0,0,30,0,-8.0,5.0,0.0,0,0,0,0,0,0,3.8666666666666667,-40.0
A_no_reliability,false_self_location,16925,1,1,63,4,67.0,3.0,0.0,0,0,0,0,0,0,2.7301587301587302,153.05
A_no_reliability,false_self_location,16942,1,1,36,4,114.0,1.0,0.0,0,0,0,0,0,0,2.638888888888889,161.1
A_no_reliability,false_self_location,16959,1,1,50,4,90.0,2.0,0.0,0,0,0,0,0,0,2.92,157.5
A_no_reliability,false_self_location,16976,0,0,86,2,0.0,3.0,0.0,0,0,0,0,0,0,3.2209302325581395,96.0
A_no_reliability,false_self_location,16993,1,1,51,4,99.0,1.0,0.0,0,0,0,0,0,0,2.3529411764705883,173.85
A_no_reliability,false_self_location,17010,1,1,60,4,90.0,1.0,0.0,0,0,0,0,0,0,2.433333333333333,181.5
A_no_reliability,false_self_location,17027,1,1,44,4,106.0,1.0,0.0,0,0,0,0,0,0,1.5454545454545454,167.9
A_no_reliability,false_self_location,17044,1,1,73,4,47.0,4.0,0.0,0,0,0,0,0,0,3.041095890410959,146.05
A_no_reliability,false_self_location,17061,0,0,41,3,47.0,5.0,0.0,0,0,0,0,0,0,2.926829268292683,56.05
A_no_reliability,false_self_location,17078,1,1,68,4,72.0,2.0,0.0,0,0,0,0,0,0,2.735294117647059,172.8
A_no_reliability,false_self_location,17095,1,1,76,4,84.0,0.0,0.0,0,0,0,0,0,0,2.1973684210526314,210.6
A_no_reliability,false_self_location,17112,1,1,57,4,73.0,3.0,0.0,0,0,0,0,0,0,2.754385964912281,147.95
A_no_reliability,false_self_location,17129,1,1,56,4,84.0,2.0,0.0,0,0,0,0,0,0,2.25,162.6
A_no_reliability,false_self_location,17146,1,1,38,4,112.0,1.0,0.0,0,0,0,0,0,0,3.289473684210526,162.8
A_no_reliability,false_self_location,17163,1,1,17,4,123.0,2.0,0.0,0,0,0,0,0,0,2.176470588235294,129.45
A_no_reliability,false_self_location,17180,0,0,33,3,55.0,5.0,0.0,0,0,0,0,0,0,3.121212121212121,49.25
A_no_reliability,false_self_location,17197,1,1,80,4,50.0,3.0,0.0,0,0,0,0,0,0,2.85,167.5
A_no_reliability,false_self_location,17214,1,0,90,3,38.0,1.0,0.0,0,0,0,0,0,0,2.7111111111111112,159.7
A_no_reliability,false_self_location,17231,0,0,50,2,16.0,5.0,0.0,0,0,0,0,0,0,2.9,34.400000000000006
A_no_reliability,false_self_location,17248,1,1,32,4,118.0,1.0,0.0,0,0,0,0,0,0,2.25,157.7
A_no_reliability,false_self_location,17265,0,0,41,3,47.0,5.0,0.0,0,0,0,0,0,0,2.4146341463414633,56.05
A_no_reliability,false_self_location,17282,1,1,41,4,79.0,4.0,0.0,0,0,0,0,0,0,2.1951219512195124,118.85
A_no_reliability,false_self_location,17299,0,0,56,3,32.0,5.0,0.0,0,0,0,0,0,0,2.6964285714285716,68.80000000000001
A_no_reliability,false_self_location,17316,1,1,71,4,59.0,3.0,0.0,0,0,0,0,0,0,2.8028169014084505,159.85
A_no_reliability,false_self_location,17333,1,1,57,4,73.0,3.0,0.0,0,0,0,0,0,0,3.017543859649123,147.95
A_no_reliability,false_self_location,17350,1,1,82,4,58.0,2.0,0.0,0,0,0,0,0,0,2.4634146341463414,184.7
A_no_reliability,false_self_location,17367,1,1,50,4,70.0,4.0,0.0,0,0,0,0,0,0,2.94,126.5
A_no_reliability,false_self_location,17384,0,0,42,2,24.0,5.0,0.0,0,0,0,0,0,0,3.857142857142857,27.599999999999994
A_no_reliability,false_self_location,17401,1,1,26,4,134.0,0.0,0.0,0,0,0,0,0,0,1.8076923076923077,168.1
A_no_reliability,false_self_location,17418,1,1,51,4,89.0,2.0,0.0,0,0,0,0,0,0,2.6666666666666665,158.35
A_no_reliability,false_self_location,17435,0,0,66,2,0.0,5.0,0.0,0,0,0,0,0,0,2.742424242424242,48.0
A_no_reliability,false_self_location,17452,0,0,13,0,9.0,5.0,0.0,0,0,0,0,0,0,3.923076923076923,-55.65
A_no_reliability,false_self_location,17469,0,0,44,3,44.0,5.0,0.0,0,0,0,0,0,0,3.0454545454545454,58.599999999999994
A_no_reliability,false_self_location,17486,1,1,44,4,96.0,2.0,0.0,0,0,0,0,0,0,2.6136363636363638,152.4
A_no_reliability,false_self_location,17503,1,1,62,4,58.0,4.0,0.0,0,0,0,0,0,0,2.7580645161290325,136.7
A_no_reliability,false_self_location,17520,0,0,41,3,47.0,5.0,0.0,0,0,0,0,0,0,2.7804878048780486,56.05
A_no_reliability,false_self_location,17537,1,1,54,4,106.0,0.0,0.0,0,0,0,0,0,0,2.537037037037037,191.9
A_no_reliability,false_self_location,17554,1,0,90,3,18.0,3.0,0.0,0,0,0,0,0,0,3.2888888888888888,128.7
A_no_reliability,false_self_location,17571,1,1,46,4,84.0,3.0,0.0,0,0,0,0,0,0,2.5652173913043477,138.6
A_no_reliability,false_self_location,17588,1,1,58,4,92.0,1.0,0.0,0,0,0,0,0,0,3.0172413793103448,179.8
A_no_reliability,false_self_location,17605,1,1,59,4,91.0,1.0,0.0,0,0,0,0,0,0,2.288135593220339,180.65
A_no_reliability,false_self_location,17622,0,0,44,2,22.0,5.0,0.0,0,0,0,0,0,0,2.5,29.299999999999997
A_no_reliability,false_self_location,17639,0,0,35,2,31.0,5.0,0.0,0,0,0,0,0,0,2.6,21.650000000000006
A_no_reliability,false_self_location,17656,0,0,43,2,23.0,5.0,0.0,0,0,0,0,0,0,2.604651162790698,28.450000000000003
A_no_reliability,false_self_location,17673,1,1,87,4,53.0,2.0,0.0,0,0,0,0,0,0,2.574712643678161,188.95
A_no_reliability,false_self_location,17690,1,1,30,4,110.0,2.0,0.0,0,0,0,0,0,0,2.9,140.5
A_no_reliability,false_self_location,17707,1,1,32,4,98.0,3.0,0.0,0,0,0,0,0,0,2.875,126.69999999999999
A_no_reliability,false_self_location,17724,1,1,30,4,120.0,1.0,0.0,0,0,0,0,0,0,3.1666666666666665,156.0
A_no_reliability,false_self_location,17741,1,1,40,4,90.0,3.0,0.0,0,0,0,0,0,0,2.8,133.5
A_no_reliability,false_self_location,17758,0,0,44,1,0.0,5.0,0.0,0,0,0,0,0,0,2.7954545454545454,0.0
A_no_reliability,false_self_location,17775,0,0,28,2,38.0,5.0,0.0,0,0,0,0,0,0,2.7142857142857144,15.700000000000003
A_no_reliability,false_self_location,17792,1,1,19,4,141.0,0.0,0.0,0,0,0,0,0,0,2.5789473684210527,162.15
A_no_reliability,false_self_location,17809,1,1,32,4,108.0,2.0,0.0,0,0,0,0,0,0,3.0,142.2
A_no_reliability,false_self_location,17826,1,1,81,4,79.0,0.0,0.0,0,0,0,0,0,0,2.246913580246914,214.85
A_no_reliability,false_self_location,17843,1,1,63,4,77.0,2.0,0.0,0,0,0,0,0,0,2.4285714285714284,168.55
A_no_reliability,false_self_location,17860,1,1,45,4,75.0,4.0,0.0,0,0,0,0,0,0,3.0444444444444443,122.25
A_no_reliability,false_self_location,17877,1,1,55,4,65.0,4.0,0.0,0,0,0,0,0,0,3.0727272727272728,130.75
A_no_reliability,false_self_location,17894,0,0,57,2,9.0,5.0,0.0,0,0,0,0,0,0,2.9473684210526314,40.349999999999994
A_no_reliability,false_self_location,17911,1,1,58,4,82.0,2.0,0.0,0,0,0,0,0,0,2.7758620689655173,164.3
A_no_reliability,false_self_location,17928,1,1,54,4,96.0,1.0,0.0,0,0,0,0,0,0,1.9259259259259258,176.4
A_no_reliability,false_self_location,17945,1,1,58,4,62.0,4.0,0.0,0,0,0,0,0,0,2.1206896551724137,133.3
A_no_reliability,false_self_location,17962,0,0,79,3,9.0,5.0,0.0,0,0,0,0,0,0,3.1139240506329116,88.35
A_no_reliability,false_self_location,17979,1,1,24,4,136.0,0.0,0.0,0,0,0,0,0,0,0.5833333333333334,166.4
A_no_reliability,false_self_location,17996,0,0,29,2,37.0,5.0,0.0,0,0,0,0,0,0,2.9655172413793105,16.549999999999997
A_no_reliability,false_self_location,18013,0,0,41,2,25.0,5.0,0.0,0,0,0,0,0,0,3.1951219512195124,26.75
A_no_reliability,false_self_location,18030,1,0,90,3,28.0,2.0,0.0,0,0,0,0,0,0,2.433333333333333,144.2
A_no_reliability,false_self_location,18047,0,0,56,2,10.0,5.0,0.0,0,0,0,0,0,0,3.0,39.5
A_no_reliability,false_self_location,18064,1,1,45,4,115.0,0.0,0.0,0,0,0,0,0,0,2.688888888888889,184.25
A_no_reliability,false_self_location,18081,1,1,34,4,106.0,2.0,0.0,0,0,0,0,0,0,2.735294117647059,143.9
A_no_reliability,false_self_location,18098,1,1,45,4,95.0,2.0,0.0,0,0,0,0,0,0,2.311111111111111,153.25
A_no_reliability,false_self_location,18115,1,1,60,4,60.0,4.0,0.0,0,0,0,0,0,0,3.0166666666666666,135.0
A_no_reliability,false_self_location,18132,1,1,48,4,102.0,1.0,0.0,0,0,0,0,0,0,2.2916666666666665,171.3
A_no_reliability,false_self_location,18149,1,1,43,4,117.0,0.0,0.0,0,0,0,0,0,0,2.6744186046511627,182.55
